station name,station latitude,station longitude,use_count
Eckford St & Engert Ave,40.7214625622878,-73.94800901412964,11899
Emerson Pl & Myrtle Ave,40.693631370001754,-73.96223557998054,28849
Essex Light Rail,40.712774200000005,-74.03648569999999,16
Exchange Place,40.716246899999994,-74.03345880000002,10
FDR Drive & E 35 St,40.744218999986145,-73.97121214005227,87032
Fairmount Ave,40.72572613742557,-74.07195925712584,2
Flushing Ave & Vanderbilt Ave,40.69795031568257,-73.97077560424805,27441
Forsyth St & Broome St,40.71893903994908,-73.992662879889,98838
Forsyth St & Canal St,40.71581549992577,-73.9942236599176,84899
Franklin Ave & Empire Blvd,40.66313999998734,-73.9605694999927,22431
Franklin Ave & Myrtle Ave,40.69454608724035,-73.95801365375519,12723
Franklin Ave & St Marks Ave,40.675832399990774,-73.95616770000188,16430
Franklin St & Dupont St,40.73563999999308,-73.95866000000368,24223
Franklin St & W Broadway,40.71911551995008,-74.00666661001597,54760
Frederick Douglass Blvd & W 112 St,40.80169399998758,-73.9571450000185,34947
Frederick Douglass Blvd & W 115 St,40.80386539999824,-73.95593080000233,6519
Frederick Douglass Blvd & W 117 St,40.80515899998502,-73.95469200004743,40787
Frederick Douglass Blvd & W 129 St,40.812551099995346,-73.94922860000958,10879
Front St & Gold St,40.70224000001148,-73.98257800003807,25989
Front St & Maiden Ln,40.70530954002232,-74.00612572009209,51856
Front St & Washington St,40.70255087999548,-73.98940235995352,61312
Frost St & Meeker St,40.7176399999926,-73.9488200000084,9723
Fulton St & Adams St,40.6924182926175,-73.98949474096298,57012
Fulton St & Broadway,40.71106600005046,-74.0094469999897,85776
Fulton St & Clermont Ave,40.68415748000954,-73.9692227300186,14395
Fulton St & Grand Ave,40.68223166000095,-73.96145830000661,21834
Fulton St & Rockwell Pl,40.68822600002109,-73.97938199997745,27822
Fulton St & Utica Ave,40.679426799994836,-73.9298911000112,12794
Fulton St & Waverly Ave,40.6832386546238,-73.96599590778352,28691
Fulton St & William St,40.70955958002682,-74.00653608994843,46584
GOW Tech Shop,40.66979964220025,-73.99497985839844,17
Gansevoort St & Hudson St,40.73944820134743,-74.00507032871245,80907
Garfield Pl & 8 Ave,40.67119779999517,-73.97484125997038,19444
Gold St & Frankfort St,40.71069994629531,-74.00354146957396,26131
Graham Ave & Conselyea St,40.715143000007735,-73.94450700002916,44664
Graham Ave & Grand St,40.71186299998197,-73.94402400001876,20524
Graham Ave & Herbert St,40.71929301000998,-73.94500378999072,12729
Graham Ave & Withers St,40.716981100001306,-73.94485917999309,17060
Grand Army Plaza & Central Park S,40.764397099923734,-73.97371464982251,147015
Grand Army Plaza & Plaza St West,40.67296790003828,-73.97087984004706,41401
Grand Ave & Bergen St,40.67804499998769,-73.96240799998823,18785
Grand St,40.71517767732029,-74.03768330812454,3
Grand St & Elizabeth St,40.718821999954116,-73.99596000012143,135055
Grand St & Greene St,40.72165481001075,-74.00234736998796,68924
Grand St & Havemeyer St,40.71286843998077,-73.95698119001248,36254
Great Jones St,40.727434230033154,-73.99379025014093,154083
Greene Ave & Nostrand Ave,40.68833370000332,-73.9509159999783,11805
Greene Ave & Throop Ave,40.68949319999775,-73.94206100000812,11040
Greenpoint Ave & Manhattan Ave,40.73026000002313,-73.95393999995464,37861
Greenwich Ave & 8 Ave,40.739016912092644,-74.0026376103049,27756
Greenwich Ave & Charles St,40.73523799993552,-74.00027099997126,96716
Greenwich St & W Houston St,40.72884600002016,-74.0085909999909,106636
Grove St PATH,40.71958611647166,-74.0431174635887,3
Halsey St & Tompkins Ave,40.68236869999933,-73.94411799999048,13861
Hamilton Park,40.727595965999996,-74.044247311,6
Hancock St & Bedford Ave,40.682165640001244,-73.95399026001547,13428
Handlebar @ Gowanus,40.66979964220025,-73.99497985839844,10
Hanson Pl & Ashland Pl,40.68506807310833,-73.97790759801863,84343
Harborside,40.71925170000001,-74.03423399999998,9
Harrison St & Hudson St,40.718709870007686,-74.0090009000148,33673
Heights Elevator,40.74871594538023,-74.04044330120088,9
Henry St & Atlantic Ave,40.69089271997019,-73.99612348995662,40088
Henry St & Bay St,40.67250580000097,-74.00494695000422,4932
Henry St & Degraw St,40.68475140002007,-73.99917253995572,33614
Henry St & Grand St,40.71421500001226,-73.98134599998633,64989
Henry St & Poplar St,40.70046900000581,-73.99145399996317,21441
Henry St & W 9 St,40.67630602217633,-74.00314424668174,4025
Henry St & W 9 St (OLD),40.67630357634172,-74.00314047932625,190
Henry St & W 9 St [old],40.67637439999999,-74.00324956999982,326
Hicks St & Montague St,40.695128449990804,-73.99595064996603,42237
Hope St & Union Ave,40.711673510021896,-73.95141311997683,30392
Howard St & Centre St,40.71910536998598,-73.99973336987354,82680
Hoyt St & Warren St,40.68435489999554,-73.98901629000831,8697
Hudson St & Reade St,40.7162500799857,-74.00910589994173,58353
Humboldt St & Varet St,40.70317240000887,-73.94063600000112,15682
Huron St & Franklin St,40.73265999998436,-73.95826000001563,32286
India St & Manhattan Ave,40.73232193999462,-73.95508580001908,30162
India St & West St,40.73181401720972,-73.95995020866394,15142
JCBS Depot,40.70965083364061,-74.0686011314392,1
Jackson Ave & 46 Rd,40.74524767999621,-73.94733275999768,11143
Jackson St & Leonard St,40.716380319733126,-73.94821286201476,6662
Jay St & Tech Pl,40.6950650000326,-73.98716699995617,45640
Jay St & York St,40.70140317263357,-73.98672670125961,56233
Jersey & 6th St,40.72528910781132,-74.04557168483734,3
John St & William St,40.70862143999052,-74.00722155999406,43770
Johnson St & Gold St,40.69474881002017,-73.98362463996816,27953
Kane St & Clinton St,40.68617580001711,-73.99645294999021,25219
Kent Ave & N 7 St,40.72036775295391,-73.96165072917937,85393
Kent Ave & S 11 St,40.70764494416275,-73.96841526031494,34103
Kingston Ave & Herkimer St,40.67890678999376,-73.94142771000041,11599
Kosciuszko St & Nostrand Ave,40.69072548999797,-73.95133465001095,11013
Kosciuszko St & Tompkins Ave,40.69128258001194,-73.94524160001853,14150
LaGuardia Pl & W 3 St,40.72917024994485,-73.99810231009019,70396
Lafayette Ave & Classon Ave,40.68900443000114,-73.96023854003558,30124
Lafayette Ave & Fort Greene Pl,40.6869186500354,-73.97668199999625,37556
Lafayette Ave & St James Pl,40.688515339984455,-73.96476279996412,27406
Lafayette Park,40.71346382669195,-74.06285852193831,2
Lafayette St & E 8 St,40.73020660526305,-73.99102628231049,167148
Lafayette St & Jersey St,40.724305272482155,-73.99600982666016,120326
Laight St & Hudson St,40.72185378999141,-74.00771779002686,24169
Lawrence St & Willoughby St,40.6923617799804,-73.98631745996666,46867
Lefferts Pl & Franklin Ave,40.68034242299507,-73.95576893920672,15672
Lenox Ave & W 111 St,40.798785899998634,-73.95230000000437,48584
Lenox Ave & W 115 St,40.8011939000115,-73.95007390001082,16383
Lenox Ave & W 117 St,40.80255659999887,-73.94907820000091,16357
Lenox Ave & W 126 St,40.808441999980424,-73.945208699967,26369
Lenox Ave & W 130 St,40.81079220000967,-73.94306809997427,22985
Leonard St & Boerum St,40.70583339000478,-73.94644577999328,10171
Leonard St & Church St,40.71757100004242,-74.0055490000768,48797
Leonard St & Maujer St,40.71036854235004,-73.94705951213838,17324
Leonard St & Nassau Ave,40.72395678501891,-73.94984364509583,25123
Lewis Ave & Decatur St,40.68145979999622,-73.93490300000445,6867
Lewis Ave & Kosciuszko St,40.69237073999836,-73.93705427998707,11831
Lewis Ave & Madison St,40.68631199999438,-73.93577500001317,14304
Lexington Ave & Classon Ave,40.686767930013296,-73.95928168000255,20228
Lexington Ave & E 111 St,40.79541209999427,-73.94412320001751,14076
Lexington Ave & E 120 St,40.80130660000588,-73.93981670000332,6422
Lexington Ave & E 127 St,40.80572599999763,-73.93632199999517,5732
Lexington Ave & E 24 St,40.74025877993862,-73.98409213988737,99729
Lexington Ave & E 29 St,40.74311555372863,-73.98215353488922,94852
Lexington Ave & E 63 St,40.76440023001829,-73.96648976998574,45480
Liberty Light Rail,40.71124229999999,-74.0557013,17
Liberty St & Broadway,40.70905622994382,-74.01043382005984,80016
Lincoln Pl & Classon Ave,40.67216830000037,-73.96090000000348,7234
Lispenard St & Broadway,40.719392260036585,-74.00247213991928,66851
Little West St & 1 Pl,40.70569253994698,-74.01677685018288,99573
Lorimer St & Broadway,40.70411791000415,-73.94818595000919,9498
MacDougal St & Prince St,40.72710257993742,-74.00297087991068,123088
MacDougal St & Washington Sq,40.732263979975734,-73.9985220500307,70168
Macon St & Nostrand Ave,40.68098338539902,-73.95004797587517,29979
Madison Ave & E 120 St,40.80295000000353,-73.94295400001255,6929
Madison Ave & E 82 St,40.7781314000021,-73.96069399001365,37162
Madison Ave & E 99 St,40.78948541555121,-73.9524292945862,20767
Madison St & Clinton St,40.712690419986664,-73.98776323006004,40321
Madison St & Montgomery St,40.713126000012615,-73.9848440000389,33164
Maiden Ln & Pearl St,40.707064559970355,-74.00731853008443,44797
Marcus Garvey Blvd & Macon St,40.68260100000421,-73.93803700001187,10064
Marcy Ave & Lafayette Ave,40.69008149999944,-73.94791500001419,8527
Marin Light Rail,40.71458403535893,-74.04281705617905,9
Market St & Cherry St,40.710762280022955,-73.99400397996553,36303
McGuinness Blvd & Eagle St,40.73555000000193,-73.95283999997034,29259
McKibbin St & Manhattan Ave,40.705109180005735,-73.94407278998656,10061
Mercer St & Bleecker St,40.7270636335002,-73.99662137031554,112643
Mercer St & Spring St,40.72362738005648,-73.99949601006335,73072
Meserole Ave & Manhattan Ave,40.727085839971906,-73.95299116999873,40849
Metropolitan Ave & Bedford Ave,40.71534825009485,-73.96024116007098,87034
Metropolitan Ave & Meeker Ave,40.71413310998898,-73.95234385998336,32222
Milton St & Franklin St,40.72905999999734,-73.95778999995251,60329
Monroe St & Bedford Ave,40.685144299992196,-73.95380903997133,22062
Monroe St & Classon Ave,40.6845683000161,-73.95881080999972,15328
Monroe St & Tompkins Ave,40.68620300000911,-73.94469399997897,14713
Montgomery St & Franklin Ave,40.666439306866955,-73.96055638790129,3985
Montgomery St & Franklin Ave OLD,40.666164900000005,-73.95934839999998,14
Montrose Ave & Bushwick Ave,40.70767787999335,-73.94016170999576,17415
Morningside Ave & W 123 St,40.809999999997856,-73.95515079997473,12684
Morningside Dr & Amsterdam Ave,40.8102850630547,-73.95736455917357,6913
Morris Canal,40.71241882375689,-74.03852552175522,12
Mott St & Prince St,40.72317958006326,-73.9948001198655,104665
Mt Morris Park W & W 120 St,40.80403799999279,-73.94592499999881,15231
Murray St & Greenwich St,40.71485150525344,-74.01122331619263,70346
Murray St & West St,40.71497870002884,-74.01301199997845,64962
Myrtle Ave & Lewis Ave,40.69681962998747,-73.93756925995703,28822
Myrtle Ave & Marcy Ave,40.695398169991165,-73.94954907999102,12560
Myrtle Ave & St Edwards St,40.69327018001241,-73.97703873997655,14042
N 11 St & Kent Ave,40.722481886387456,-73.95921930670737,11369
N 11 St & Wythe Ave,40.72153266999707,-73.95782357000257,6533
N 12 St & Bedford Ave,40.720798210007,-73.95484712001637,32950
N 15 St & Wythe Ave,40.724054999998806,-73.95573600000488,18021
N 6 St & Bedford Ave,40.7174516900781,-73.95850938999034,78662
N 8 St & Driggs Ave,40.71774591998848,-73.95600095999326,59477
NYCBS DEPOT - DELANCEY,40.71644423134439,-73.9823305606842,826
NYCBS Depot - 3AV,40.670133282374,-73.99230837821959,2
NYCBS Depot - GOW,40.66906013501255,-73.99463653564453,2536
NYCBS Depot - PIT,40.716909780459645,-73.98383796215056,3
NYCBS Depot - RIS,40.72520799999994,-73.97472399999991,91
NYCBS Depot - STY - Garage 4,40.73038010000065,-73.97475020000068,731
NYCBS Depot BAL - DYR,40.75903008219598,-73.9938586950302,160
Nassau Ave & Newell St,40.724812564417654,-73.94752621650694,26769
Nassau Ave & Russell St,40.72557000000848,-73.94433999996703,33266
Nassau St & Navy St,40.698398950006,-73.9806891400189,18469
Newport PATH,40.7272235,-74.03375890000001,1
Newport Pkwy,40.7287448,-74.03210820000002,12
Newton Rd & 44 St,40.759570099996665,-73.91426779999742,7500
Newtown Ave & 23 St,40.771361500006726,-73.92461450001306,9861
Norfolk St & Broome St,40.71722739998932,-73.98802084007662,64666
North Moore St & Greenwich St,40.72019521430027,-74.0103006362915,82572
Nostrand Ave & Myrtle Ave,40.695270080002615,-73.95238108000694,8226
Old Fulton St,40.70277159005061,-73.99383604994085,69331
Old Slip & Front St,40.703799200010224,-74.00838676001655,37102
Pacific St & Classon Ave,40.679194399999695,-73.95879030000548,6182
Pacific St & Nevins St,40.68537610000751,-73.98302135996975,20791
Park Ave & E 124 St,40.804555499979635,-73.93968609999867,44629
Park Ave & Marcus Garvey Blvd,40.69861699999744,-73.94134199999277,7538
Park Ave & St Edwards St,40.69608940999556,-73.97803414998641,7044
Park Pl & Church St,40.71334184275523,-74.00935515761375,18566
Park Pl & Franklin Ave,40.67418059999212,-73.95649470001446,11870
Park Pl & Vanderbilt Ave,40.676699999978055,-73.96902399999163,28077
Paulus Hook,40.7141454,-74.0335519,12
Pearl St & Anchorage Pl,40.702818579976494,-73.98765762006501,39837
Pearl St & Hanover Square,40.70471769996287,-74.00926026994163,48363
Peck Slip & Front St,40.70787299997875,-74.00167000006724,66350
Perry St & Bleecker St,40.735353979989036,-74.0048309099238,52755
Pershing Square North,40.751872999745785,-73.97770600018718,300189
Pershing Square South,40.751581000072626,-73.97790999991442,105958
Picnic Point,40.685125595145934,-74.02535319328308,12004
Pier 40 - Hudson River Park,40.7277140776794,-74.01129573583603,107514
Pike St & E Broadway,40.71406667002419,-73.99293910993916,53290
Pike St & Monroe St,40.71173106997381,-73.99193042999651,35799
Pioneer St & Richards St,40.67777479999442,-74.00946129999384,6621
Pioneer St & Van Brunt St,40.679042999991125,-74.01116899998331,15571
Pitt St & Stanton St,40.719260809983716,-73.98178024000768,18428
Plaza St West & Flatbush Ave,40.675020700008766,-73.97111472999683,35612
Pleasant Ave & E 116 St,40.7949878999772,-73.93333490001787,25996
Pleasant Ave & E 120 St,40.79747719999291,-73.93118469999423,7841
President St & Henry St,40.68280029998959,-73.99990418997434,19643
Prospect Park - 5 Year Anniversary Celebration,40.66065236872905,-73.9645904302597,143
Prospect Park West & 8 St,40.66514681535111,-73.97637605667114,22691
Prospect Pl & 6 Ave,40.679330699988725,-73.97519522998844,21430
Prospect Pl & Underhill Ave,40.676969400013924,-73.96579000002167,16174
Prototype Lab Motivate Headquarters,40.65659567482041,-74.00849282741547,25
Pulaski St & Marcus Garvey Blvd,40.693398200000075,-73.93987699999852,7244
Putnam Ave & Nostrand Ave,40.68401999999104,-73.9497699999917,9367
Putnam Ave & Throop Ave,40.68515319999742,-73.94111000001239,13498
Queens Plaza North & Crescent St,40.751101650020146,-73.94073717006152,50562
Railroad Ave & Kay Ave,40.7053119399974,-73.97100056000417,2891
Reade St & Broadway,40.7145045099763,-74.00562789002036,50959
Richards St & Delavan St,40.67943270000329,-74.00785041000617,6635
Richardson St & N Henry St,40.71907891180992,-73.94223690032959,22797
Riverside Blvd & W 67 St,40.77750702757014,-73.98888587951659,54999
Riverside Dr & W 104 St,40.80134340001081,-73.97114574392384,27442
Riverside Dr & W 72 St,40.780577990052116,-73.98562431335448,50970
Riverside Dr & W 78 St,40.78414471998894,-73.98362491999653,30590
Riverside Dr & W 82 St,40.78720869000842,-73.98128126998267,35746
Riverside Dr & W 91 St,40.79313480985097,-73.97700369358063,23409
Riverview Park,40.7443187,-74.04399090000001,2
Rivington St & Chrystie St,40.721100629988875,-73.99192540009864,55490
Rivington St & Ridge St,40.71850211002999,-73.9832985899718,40347
Roebling St & N 4 St,40.714690000013206,-73.95739000002666,19203
Rogers Ave & Sterling St,40.66306190000486,-73.95387460000329,8758
S 3 St & Bedford Ave,40.71260486001981,-73.96264402999226,42169
S 4 St & Rodney St,40.70933999997812,-73.95607999997898,21354
S 4 St & Wythe Ave,40.71285887003308,-73.96590294004233,75768
S 5 Pl & S 5 St,40.710450999944094,-73.96087600009079,71753
S Portland Ave & Atlantic Ave,40.683222541615905,-73.9738118648529,479
S Portland Ave & Hanson Pl,40.68539567000648,-73.97431457997735,23417
Sands St & Navy St,40.69977300000026,-73.97992700000384,5159
Schermerhorn St & 3 Ave,40.68680820503503,-73.98036181926726,7328
Schermerhorn St & Bond St,40.688417427526474,-73.98451656103134,44088
Schermerhorn St & Court St,40.69102925676881,-73.99183362722397,31637
Scholes St & Manhattan Ave,40.708703679989135,-73.94486250001074,22783
Sigourney St & Columbia St,40.67267243410674,-74.00879524648191,7066
Sip Ave,40.730742625306576,-74.06378388404845,2
Smart Cities Conference,40.71015471094896,-73.98453533649443,169
Smith St & 3 St,40.67872419999914,-73.99599098997778,21661
Smith St & 9 St,40.6746957000262,-73.997857680023,23753
Soissons Landing,40.69231660718726,-74.01486575603484,15849
South End Ave & Liberty St,40.71151200005161,-74.01575599986802,154065
South St & Gouverneur Ln,40.703553770083445,-74.00670227009957,95518
South St & Whitehall St,40.7012212799849,-74.012342180045,61773
St James Pl & Oliver St,40.713079160027924,-73.99851192999643,46678
St James Pl & Pearl St,40.711174160007445,-74.00016544998492,20673
St Johns Pl & Washington Ave,40.67372359999205,-73.96316110000565,17600
St Marks Pl & 1 Ave,40.72779125999663,-73.98564944994683,101387
St Marks Pl & 2 Ave,40.72841859992126,-73.98713956009061,105370
St Nicholas Ave & Manhattan Ave,40.809725000029545,-73.95314899996455,26866
St. Nicholas Ave & W 126 St,40.81143230001105,-73.95187760002666,18589
Stagg St & Union Ave,40.708770839986066,-73.95095258998126,26024
Stanton St & Chrystie St,40.72229345993226,-73.991475350153,93338
Stanton St & Mangin St,40.71782142997048,-73.97628938997345,33660
State St & Smith St,40.689269419993344,-73.98912867001258,35399
Steinway St & 23 Ave,40.771393699996885,-73.90774360000164,8465
Steinway St & 28 Ave,40.76562510000075,-73.91366950000318,10117
Sterling Pl & 7 Ave,40.67716489467575,-73.97382795810701,26763
Sterling Pl & Bedford Ave,40.67269500000042,-73.95413099998362,14179
Sterling St & Bedford Ave,40.66270590000158,-73.95691150000262,4893
Suffolk St & Stanton St,40.720664420059784,-73.9851797698746,92138
Sullivan Pl & Bedford Ave,40.664240600001904,-73.9574686000042,3013
Sullivan St & Washington Sq,40.730477469975014,-73.99906065012297,106164
Thompson St & Bleecker St,40.72840059450845,-73.99968780577183,15199
Throop Ave & Myrtle Ave,40.69622936999692,-73.94371094000391,6060
Tompkins Ave & Hopkins St,40.69957608000542,-73.94708416998911,10359
Underhill Ave & Lincoln Pl,40.67401229998466,-73.96714570000675,21325
Underhill Ave & Pacific St,40.68048360000621,-73.96467949999771,17121
Union Ave & Jackson St,40.71607510000399,-73.95202900001262,13818
Union Ave & N 12 St,40.71924000000548,-73.95241999998765,33199
Union Ave & Wallabout St,40.70029511000029,-73.95032283000177,8285
Union St,40.71821129999999,-74.08363940000001,3
Union St & 4 Ave,40.6772744000107,-73.98282002004164,26392
Union St & Bedford Ave,40.66917830000473,-73.95541619999842,5404
Union St & Nevins St,40.67909799723141,-73.98765474557877,23267
University Pl & E 14 St,40.73492695011289,-73.99200508994366,153289
University Pl & E 8 St,40.73143724082862,-73.99490341544151,89048
Van Brunt St & Van Dyke St,40.67583294391571,-74.01472628116608,14531
Van Brunt St & Wolcott St,40.677342900003545,-74.01275055998109,13513
Van Dyke St & Van Brunt St,40.67581622522794,-74.01488184928894,3870
Van Vorst Park,40.71848892,-74.047726625,3
Vernon Blvd & 10 St,40.7671863000098,-73.9373553999846,10748
Vernon Blvd & 30 Rd,40.77084499999793,-73.93417100000727,13689
Vernon Blvd & 31 Ave,40.76924749999464,-73.93545039999387,7457
Vernon Blvd & 41 Rd,40.75524329999611,-73.9485677999941,6372
Vernon Blvd & 47 Rd,40.744906699993294,-73.9534572999927,14435
Vernon Blvd & 50 Ave,40.742327440017064,-73.95411748998043,47705
Verona Pl & Fulton St,40.68035608403227,-73.94767910242079,14251
Vesey Pl & River Terrace,40.71533790007712,-74.01658353974828,130031
W 100 St & Broadway,40.79737209996171,-73.97041191998929,40950
W 100 St & Manhattan Ave,40.79500000000915,-73.96450000000054,28509
W 104 St & Amsterdam Ave,40.79904139287676,-73.96649479866028,11478
W 104 St & Amsterdam Ave - 1,40.79899370000491,-73.96621737780453,8471
W 106 St & Amsterdam Ave,40.80083630000977,-73.96644924720663,22548
W 106 St & Central Park West,40.798185599985494,-73.96059090059171,31937
W 107 St & Columbus Ave,40.79975680001487,-73.96211286759451,17596
W 11 St & 6 Ave,40.73532427005051,-73.99800419000279,68025
W 110 St & Amsterdam Ave,40.802692000023676,-73.96295000001727,23288
W 113 St & Broadway,40.805973000007874,-73.96492800000122,22340
W 116 St & Amsterdam Ave,40.806758100021966,-73.96070820000021,24981
W 116 St & Broadway,40.80819999999535,-73.96409999998636,22466
W 12 St & W 4 St,40.737561211865064,-74.00398269295692,53101
W 120 St & Claremont Ave,40.81094939999767,-73.96340000000653,15197
W 129 St & Convent Ave,40.814394437918246,-73.95324736833571,7895
W 13 St & 5 Ave,40.735439339960934,-73.9945394800329,39690
W 13 St & 5 Ave -moved to 5947.04,40.73543934000123,-73.99453947999474,3279
W 13 St & 6 Ave,40.73649403000629,-73.99704374000422,67329
W 13 St & 7 Ave,40.73781508998993,-73.99994661005495,79787
W 13 St & Hudson St,40.73997354103871,-74.00513872504234,31239
W 15 St & 10 Ave,40.74275382872552,-74.00747358798982,78847
W 15 St & 6 Ave,40.73804614249337,-73.99642959237099,14514
W 15 St & 7 Ave,40.73935542005209,-73.99931783021856,124167
W 16 St & 8 Ave,40.74102150899276,-74.001384973526,126618
W 16 St & The High Line,40.74334935004918,-74.0068175299266,89591
W 17 St & 9 Ave,40.742948916605116,-74.00413691997528,67586
W 18 St & 6 Ave,40.73971301006653,-73.99456405011368,144814
W 18 St & 9 Ave,40.74353373242132,-74.00367558002472,54426
W 20 St & 11 Ave,40.74674499991378,-74.00775600022254,154533
W 20 St & 7 Ave,40.74238786996187,-73.99726235006129,90834
W 20 St & 8 Ave,40.7434533499543,-74.00004031004592,67040
W 21 St & 6 Ave,40.741739690126565,-73.99415555978666,215801
W 22 St & 10 Ave,40.74691959004279,-74.00451887010323,124828
W 22 St & 8 Ave,40.744751480022025,-73.99915361983521,122249
W 24 St & 7 Ave,40.744876340027226,-73.99529885004864,128335
W 25 St & 6 Ave,40.743954109964704,-73.99144870991853,112243
W 26 St & 10 Ave,40.7497177529447,-74.00295034607812,81536
W 26 St & 8 Ave,40.74734824991602,-73.99723550980286,114311
W 27 St & 10 Ave,40.75018156321976,-74.00218427181244,106040
W 27 St & 7 Ave,40.746646999983575,-73.993915000024,116482
W 31 St & 7 Ave,40.7491560000739,-73.9915999999298,150517
W 33 St & 7 Ave,40.75019995005301,-73.99093084982287,154690
W 34 St & 11 Ave,40.75594158995343,-74.00211630009711,77947
W 35 St & Dyer Ave,40.754691750223934,-73.9974018931389,6616
W 36 St & 9 Ave,40.754623240313855,-73.99516761302948,48634
W 37 St & 10 Ave,40.756603590077624,-73.99790090013305,87535
W 37 St & 5 Ave,40.750380089975,-73.98338987997305,65791
W 38 St & 8 Ave,40.75466591000085,-73.99138152022249,137533
W 4 St & 7 Ave S,40.73401142992735,-74.00293876996062,97673
W 41 St & 8 Ave,40.75640548013902,-73.9900262001546,176097
W 42 St & 8 Ave,40.75756989991107,-73.99098507008652,92115
W 42 St & Dyer Ave,40.7589848139595,-73.99379968643187,83088
W 43 St & 10 Ave,40.760094370088304,-73.99461842987533,86102
W 43 St & 6 Ave,40.755273070058685,-73.98316936007113,88308
W 44 St & 5 Ave,40.755002540034134,-73.98014437000623,62894
W 45 St & 6 Ave,40.75680009998223,-73.98291152996728,23831
W 45 St & 6 Ave (OLD),40.75668720599823,-73.98257732391356,47708
W 45 St & 8 Ave,40.75929124001363,-73.98859651008796,93315
W 46 St & 11 Ave,40.76341379002412,-73.99667443993425,77222
W 47 St & 10 Ave,40.76269881997248,-73.99301221992792,82033
W 49 St & 8 Ave,40.76227205002597,-73.98788204993487,109766
W 50 St & 9 Ave,40.76360467797034,-73.98917958140373,16844
W 52 St & 11 Ave,40.767272159953976,-73.99392888009204,76997
W 52 St & 5 Ave,40.759922619944,-73.97648516010241,80414
W 52 St & 6 Ave,40.761329831183836,-73.97982001304626,102028
W 52 St & 9 Ave,40.76461837000431,-73.98789473000191,5370
W 53 St & 10 Ave,40.76669671002009,-73.99061727991585,76696
W 54 St & 9 Ave,40.76584941004787,-73.98690505987722,65779
W 55 St & 6 Ave,40.76309387277288,-73.97835016250609,77353
W 56 St & 10 Ave,40.768254000024704,-73.98863899995636,58897
W 59 St & 10 Ave,40.77051299997651,-73.98803800006507,58404
W 63 St & Broadway,40.77163850994731,-73.98261427995688,86710
W 64 St & Thelonious Monk Circle,40.7751595343213,-73.98918695747851,28195
W 64 St & West End Ave,40.774528349988216,-73.98753759002729,25348
W 67 St & Broadway,40.77492512996238,-73.9826656599215,81796
W 70 St & Amsterdam Ave,40.77748046000469,-73.9828859400004,50300
W 74 St & Columbus Ave,40.77856689996339,-73.97754961001655,35371
W 76 St & Columbus Ave,40.7801839723768,-73.97728532552719,55218
W 78 St & Broadway,40.78339981002458,-73.98093133000641,41326
W 82 St & Central Park West,40.78275000001002,-73.97136999995189,51897
W 84 St & Broadway,40.78679469997445,-73.97711199998554,45579
W 84 St & Columbus Ave,40.78499978996147,-73.97283405997453,52373
W 87 St & Amsterdam Ave,40.78838999995921,-73.97470000001243,40380
W 88 St & West End Ave,40.79025417331018,-73.97718340158461,22925
W 89 St & Columbus Ave,40.78822130005466,-73.97041560992135,50434
W 90 St & Amsterdam Ave,40.790179480942456,-73.97288918495178,27217
W 92 St & Broadway,40.79209999997908,-73.97390000005511,35719
W 95 St & Broadway,40.793770400050384,-73.97188800004373,51664
W Broadway & Spring Street,40.724946723631604,-74.00165855884552,74085
Warren St,40.721123600000006,-74.03805095,2
Warren St & Church St,40.714739930001,-74.00910626999158,6842
Warren St & Court St,40.68637100001217,-73.99383323995514,24777
Washington Ave & Greene Ave,40.686500650008675,-73.96563307001884,20210
Washington Ave & Park Ave,40.69610225999841,-73.96751037002792,28687
Washington Park,40.69178230000936,-73.97372990002677,23223
Washington Pl & 6 Ave,40.732241190029065,-74.00026394001146,62709
Washington Pl & Broadway,40.72903916996536,-73.9940464899663,81474
Washington St,40.7242941,-74.0354826,3
Washington St & Gansevoort St,40.73932300002832,-74.00811900008057,119745
Water - Whitehall Plaza,40.70255065003647,-74.01272339995005,41086
Watts St & Greenwich St,40.72405548999138,-74.00965964989015,72958
West Drive & Prospect Park West,40.66106337191647,-73.97945255041121,52668
West End Ave & W 107 St,40.80211739998951,-73.96818053047578,25429
West End Ave & W 94 St,40.79416539999612,-73.97412399995585,30003
West St & Chambers St,40.71754833986053,-74.01322069015849,193889
West Thames St,40.70834698003457,-74.01713445005612,77647
William St & Pine St,40.70717936002475,-74.00887307994061,42136
Willoughby Ave & Hall St,40.69196035000207,-73.96536851001275,31167
Willoughby Ave & Tompkins Ave,40.694254030004466,-73.94626915000656,10374
Willoughby Ave & Walworth St,40.693317160006934,-73.95381994999526,11162
Willoughby St & Fleet St,40.69196566003374,-73.98130179997726,52081
Wolcott St & Dwight St,40.675327400001144,-74.01006980000273,5528
Wyckoff St & 3 Ave,40.68275489998821,-73.98258555003233,19658
Wyckoff St & Bond St,40.6846165389795,-73.98721285164356,134
Wythe Ave & Metropolitan Ave,40.7168870000148,-73.96319799999324,69102
Yankee Ferry Terminal,40.686930999986096,-74.0169659999865,15708
York St,40.71649,-74.04105,2
York St & Jay St,40.70148509999865,-73.98656927999293,6190
old - E 13 St & Avenue A,40.72955360999917,-73.98057249000536,5162
